Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
-0.48812336618637153,0.11543072474639528,0.5548772444347178,-0.38352112933034666,0.8127434162799186,-0.47708594339542876,-0.13131848866626278,-0.699959773582704,-0.3017666665840208,-0.1648901735515722,-0.2805781045811439,-0.2043001257272611,-0.712741160108505,-0.05241236250445021,0.14201883852790617,-0.8848234413864536,1.0237951021993215,-0.005818230129607494,-0.22637298641136197,0.12482840222104899,-0.12898884976798822,-0.6020599913279624,-0.8056685199611663
-0.48812336618637153,0.11543072474639528,0.3161682537139916,-0.38352112933034666,0.8127434162799186,-0.47708594339542876,-0.13131848866626278,-0.699959773582704,-0.3017666665840208,1.0837664824877613,-0.2805781045811439,-0.2043001257272611,-0.712741160108505,-0.05241236250445021,0.14201883852790617,-0.8848234413864536,1.0237951021993215,-0.005818230129607494,-0.22637298641136197,0.12482840222104899,-0.12898884976798822,-0.638272163982407,-0.7220364938186761
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.1340604083534406,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8210230527068306,-0.8228686648189599
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.1340604083534406,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.6903698325741012,-0.6773414696381895
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.1340604083534406,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.1674910872937636,-1.0992124396253526
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.1340604083534406,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8569851997459049,-0.8112374142254235
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.13131848866626278,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8386319977650252,-0.8519102617223725
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.13131848866626278,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.6989700043360187,-0.7078447232270575
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.13131848866626278,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.1674910872937636,-1.1534908901199556
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.13131848866626278,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8696662315049939,-0.8889611258716348
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8601209135987634,-0.9022660745019611
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.721246399047171,-0.7417438814610524
-0.30411041874446104,0.9912839674229115,0.26842645556984646,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.9393021596463884,-0.939512738062541
-0.30411041874446104,0.9912839674229115,0.07745926299326551,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.9956786262173574,-1.0241635086219065
-0.30411041874446104,0.9912839674229115,0.26842645556984646,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.7495799976911061,-0.7532497765808189
-0.30411041874446104,0.9912839674229115,-0.11350792958331542,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.0604807473813815,-1.0375710526937754
-0.30411041874446104,0.9912839674229115,0.07745926299326551,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.7772835288524167,-0.8324640757599133
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,0.8127434162799186,-0.47708594339542876,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.1674910872937636,-1.2235067284163745
-0.30411041874446104,0.9912839674229115,-0.11350792958331542,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8210230527068306,-0.8429703110583912
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.789218501571239,-0.30879140940020755,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8996294548824371,-0.956340291129668
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.1648901735515722,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8416375079047503,-0.777966735465501
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.1648901735515722,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.6946486305533762,-0.777966735465501
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.1648901735515722,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.154901959985743,-1.0257734009368633
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,-0.1648901735515722,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8794260687941501,-1.0257734009368633
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,0.45943815446809455,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8239087409443188,-0.7371345038118373
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,0.45943815446809455,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.6861327796308466,-0.7371345038118373
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,0.45943815446809455,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.136677139879544,-0.9742727258235372
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,0.45943815446809455,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8632794328435932,-0.9742727258235372
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.0837664824877613,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8041003475907662,-0.7209260503378799
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.0837664824877613,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.679853713888946,-0.7209260503378799
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.0837664824877613,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.1135092748275182,-0.9441626856457774
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.0837664824877613,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.835647144215563,-0.9441626856457774
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.708094810507428,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.7878123955960422,-0.7456829377312032
-0.30411041874446104,0.9912839674229115,0.5548772444347178,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.708094810507428,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.6716203965612623,-0.7456829377312032
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.708094810507428,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-1.0861861476162833,-0.9378936832190741
-0.30411041874446104,-0.32007970901802046,-0.39995871844818676,-0.18511580760244492,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,-0.699959773582704,-0.19648971005973298,1.708094810507428,-0.3089726511870538,-0.37834422187974753,0.8504139542341206,-0.35002495549838714,-1.7234650022455593,0.41744563635140686,0.1282080296252779,-0.1430533574071141,0.13589552690526763,0.16456230818705583,0.08557237615749842,-0.8239087409443188,-0.9378936832190741
-0.05875982215524699,-0.18894334137392726,-0.3235718414175544,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.1340604083534406,-0.699959773582704,-0.2023204338056935,-0.1648901735515722,-0.008715424311793736,-0.2043001257272611,-0.712741160108505,-0.05241236250445021,0.14201883852790617,-0.8848234413864536,1.0237951021993215,-0.005818230129607494,-0.22637298641136197,0.12482840222104899,-0.12898884976798822,-1.3979400086720375,-1.2448963717489763
-0.05875982215524699,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.1340604083534406,-0.699959773582704,-0.2023204338056935,-0.1648901735515722,-0.008715424311793736,-0.2043001257272611,-0.712741160108505,-0.05241236250445021,0.14201883852790617,-0.8848234413864536,1.0237951021993215,-0.005818230129607494,-0.22637298641136197,0.12482840222104899,-0.12898884976798822,-0.8538719643217619,-1.2203367007836745
0.4932790201704846,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,-1.1013826655810723,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.3665315444204136,-1.3754929387391457
0.4932790201704846,0.5978748644906319,4.374221095966336,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,-1.1013826655810723,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.2365720064370629,-1.2290942900489559
0.5546166693177881,0.5978748644906319,1.2996492954833831,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,-1.1013826655810723,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.259637310505756,-1.294926402692384
0.4932790201704846,0.5978748644906319,4.374221095966336,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,-0.47705433756140553,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.0969100130080565,-1.1399218950107783
0.4932790201704846,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,-0.47705433756140553,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.275724130399211,-1.2881399710045007
0.5546166693177881,0.5978748644906319,1.2996492954833831,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,-0.47705433756140553,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.2441251443275083,-1.2357242337221344
0.4932790201704846,0.5978748644906319,4.374221095966336,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,0.14727399045826117,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-0.958607314841775,-0.9447210549652553
0.5546166693177881,0.5978748644906319,1.2996492954833831,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,0.14727399045826117,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.0705810742857071,-1.045178591811915
0.4932790201704846,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,0.14727399045826117,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.1249387366083,-1.0188084019683266
0.4932790201704846,0.5978748644906319,4.374221095966336,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,0.7716023184779279,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-0.8239087409443188,-0.849059971965901
0.5546166693177881,0.5978748644906319,1.2996492954833831,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,0.7716023184779279,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-0.9393021596463884,-0.9400063880087531
0.4932790201704846,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,-0.7895037929987001,-0.528754563631866,-0.12583481380379813,1.4286535280185566,1.1508273338656092e-15,0.7716023184779279,4.099431744202831,-0.18265944811167018,-0.7179829224739905,-0.6095561595023343,0.38798765841735994,0.49853546901138635,-1.1941747260227558,0.21487746122879664,0.5635437470317077,-0.5829407616543214,-0.17184207956185635,-1.0222763947111522,-0.9243700804803153
-0.670909560645336,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,0.8127434162799186,-0.47708594339542876,-0.14045811128226154,-0.699959773582704,1.1508273338656092e-15,-1.1013826655810723,-0.19025928080277088,3.8588356587905936,0.5409929057393752,-0.04833897487553152,-0.17219701727585193,-1.2959798294342262,-1.5661627784693586,-0.12231448008912132,-0.27198513170116084,2.4579048669270542,-2.992502577049561,-1.0457574905606752,-0.9453760804567295
-0.670909560645336,-0.32007970901802046,-0.39995871844818676,-0.38352112933034666,0.8127434162799186,-0.47708594339542876,-0.1399357860283592,-0.699959773582704,1.1508273338656092e-15,-1.1013826655810723,-0.19025928080277088,3.8588356587905936,0.5409929057393752,-0.04833897487553152,-0.17219701727585193,-1.2959798294342262,-1.5661627784693586,-0.12231448008912132,-0.27198513170116084,2.4579048669270542,-2.992502577049561,-0.9208187539523752,-0.9166508071845803
