NO,DOI,Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Separation_factor,predicted
1183,10.1002/app.35313,25.0,200.0,0.01,0.001,23.57,76.4,24.0,1,35.18193902439028,50.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,17.000000000000007,20.20790894852338
1184,10.1002/app.35313,25.0,0.0,0.0,0.001,23.57,76.4,24.0,1,35.18193902439028,50.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,10.802519,14.217348734842544
1185,10.1002/app.35313,25.0,200.0,0.03,0.001,23.57,76.4,24.0,1,35.18193902439028,60.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,30.999999999999996,23.26402657836705
1186,10.1002/app.35313,25.0,200.0,0.02,0.001,23.57,76.4,24.0,1,35.18193902439028,60.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,23.999999999999993,22.18636960453158
1187,10.1002/app.35313,25.0,200.0,0.01,0.001,23.57,76.4,24.0,1,35.18193902439028,60.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,16.0,19.177613202272116
1188,10.1002/app.35313,25.0,0.0,0.0,0.001,23.57,76.4,24.0,1,35.18193902439028,60.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,9.938282999999998,13.3289597216104
1189,10.1002/app.35313,25.0,200.0,0.03,0.001,23.57,76.4,99.0,1,35.18193902439028,30.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,48.10999999999999,35.16448585989187
1190,10.1002/app.35313,25.0,0.0,0.0,0.001,23.57,76.4,99.0,1,35.18193902439028,30.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,18.076972,17.49797478064486
648,10.1002/bit.260360815,30.0,0.0,0.0,0.0,26.52,58.5,65.6667,1,153.0,66.0,13.33,-1.6159496893093812,-2.602937260946731,-0.19392604782182019,1.9594603188710413,0.43385749340818835,-2.374617314939381,1.1275387222060853,-3.3330580286356466,2.0178736986773798,-1.2157551323468236,0.49447796517071463,18.700000000000003,17.68686339010907
1191,10.1002/bit.260360815,120.0,0.0,0.0,0.0,26.52,58.5,65.6667,1,153.0,66.0,13.33,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,10.400000000000002,11.008069388345053
1651,10.1002/bit.260360815,5.0,0.0,0.0,0.0,26.52,58.5,65.6667,1,153.0,66.0,13.33,-1.371496241405775,-2.816053668633433,-0.5323458048511088,0.031436543800245215,-0.9307241221113912,0.6095713222359251,0.030828766524383527,0.6566954523079008,-0.4489426507412795,0.5070183314696013,2.0788089729058115,14.285714000000002,11.663512519119307
285,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.1111,0,14.2,30.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,42.00000000000001,27.957352450084535
286,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.1111,0,14.2,45.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,35.0,24.23812924896658
287,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.1111,0,14.2,60.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,34.0,25.197383280214773
288,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.1111,0,14.2,75.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,23.999999999999993,25.073495596176937
289,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.4286,0,14.2,30.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,28.0,22.91011977134577
290,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.4286,0,14.2,45.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,27.000000000000004,20.687906001585596
291,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.4286,0,14.2,60.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,26.0,20.525386882087513
292,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,0.4286,0,14.2,75.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,21.0,19.04781370096058
293,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,1.0,0,14.2,30.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,21.0,19.237319673148313
294,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,1.0,0,14.2,45.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,14.999999999999996,17.949653344382924
295,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,1.0,0,14.2,60.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,17.000000000000007,17.402899048872037
296,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,1.0,0,14.2,75.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,13.999999999999998,17.034545272477857
297,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,2.3333,0,14.2,30.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,18.999999999999996,22.40073850124995
298,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,2.3333,0,14.2,45.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,16.0,19.074810752567448
299,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,2.3333,0,14.2,60.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,16.0,17.454223470646927
300,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,2.3333,0,14.2,75.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,14.999999999999996,20.655612925135042
301,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,9.0,0,14.2,30.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,28.0,42.286792734549
302,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,9.0,0,14.2,45.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,26.0,27.173810199476847
303,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,9.0,0,14.2,60.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,21.999999999999996,23.36336638613584
304,10.1016/S0376-7388(00)80635-3,1400.0,0.0,0.0,0.0,21.37,57.25,9.0,0,14.2,75.0,6.66,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,20.000000000000004,22.831992069071475
306,10.1016/S1383-5866(99)00060-X,13.0,0.0,0.0,0.05,21.37,57.25,9.0,0,6.0,25.0,0.67,-1.5504542260154135,-2.82765619177938,0.3037639329624841,-0.8794668200652714,-1.2849419864269054,1.750326406078574,-0.02803181657642969,-0.2400540684628737,-0.011235186509355233,0.027872791406604924,-0.31608565409574835,20.000000000000004,19.27447027333035
1201,10.1016/j.biortech.2006.08.022,200.0,0.0,0.0,0.0,24.26,83.19,4999.0,1,64.0,120.0,1.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,33.333,35.33341437082332
784,10.1016/j.cej.2010.02.040,40.0,0.0,0.0,0.0,26.52,58.5,24.0,0,26.43,30.0,5.0,-2.4119727210661193,4.336363233712032,-2.630763388061111,-1.1557345055158255,1.696060668998502,0.29644259501866305,-0.1288682548395662,0.06611716981515647,0.14138966608243841,0.034230801246949716,-0.013228326371331395,55.000000000000036,88.1810349991921
1998,10.1016/j.memsci.2004.03.037,40.0,0.0,0.0,0.0,26.52,58.5,9.0,0,7.06,25.0,1.0,-1.4664447466490054,-2.008064136861121,3.790872655771942,-3.238113136600466,1.2845174737379907,-0.6032572567486987,-0.28500392991558476,0.4896113771664462,1.046605392562109,0.2025698360941511,0.06513896869628089,12.000000000000002,12.590839476072553
1213,10.1016/j.memsci.2015.06.043,115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,30.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,16.399999999999984,21.43163438157843
1214,10.1016/j.memsci.2015.06.043,115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,22.100000000000005,22.959947897628147
1215,10.1016/j.memsci.2015.06.043,115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,18.700000000000003,22.959947897628147
1216,10.1016/j.memsci.2015.06.043,100.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,28.899999999999995,24.538822410893893
1217,10.1016/j.memsci.2015.06.043,100.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,27.48,22.481961369502862
1218,10.1016/j.memsci.2015.06.043,100.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,25.459999999999997,21.914041527406184
1219,10.1016/j.memsci.2015.06.043,100.0,0.0,0.0,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,22.949999999999996,16.315612047968617
1220,10.1016/j.memsci.2015.06.043,115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,60.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,29.199999999999992,24.724460962630516
2056,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,24.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,19.602461999999996,19.527052288915414
2057,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,32.3333,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,20.170644000000003,19.351510196441463
2058,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,49.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,21.590811,20.118451577307205
2059,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,25.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,15.142797000000003,18.243681492798583
2060,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,30.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,18.285547,18.144571266485894
2061,10.1016/j.memsci.2016.03.013,2.0,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,23.999999999999993,20.682515854276847
2062,10.1016/j.memsci.2016.03.013,5.0,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,22.999999999999996,18.035327640785074
2063,10.1016/j.memsci.2016.03.013,2.0,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,21.999999999999996,20.682515854276847
2064,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,21.42841799999999,20.077310534583155
2065,10.1016/j.memsci.2016.03.013,2.5,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,17.597888000000005,20.412553045042653
2066,10.1016/j.memsci.2016.03.013,5.0,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,40.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,14.999999999999996,18.035327640785074
2067,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,50.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,21.42841799999999,19.532211756832403
2068,10.1016/j.memsci.2016.03.013,3.5,0.0,0.0,0.0,23.19,91.8,99.0,1,35.18193902439028,60.0,3.0,-1.4247818685867442,-1.1894371293985135,6.131975443941327,-6.083994291150919,4.4762576817778115,-2.4583869804825778,-0.0741118782960808,-0.5993598133784614,-1.9361975173863215,-0.9363304805272539,0.24548518779195683,20.571475999999997,21.09639548404166
1223,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,35.7647,1,7.07,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,46.97040899999998,43.430901715589016
1224,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,46.1698,1,7.07,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,44.34393200000002,43.700553248596165
1225,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,65.3717,1,7.07,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,42.72773899999998,45.307861606077964
1226,10.1016/j.memsci.2019.03.008,4.4,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,30.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,39.171139000000004,46.29855404555858
1227,10.1016/j.memsci.2019.03.008,15.0,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,57.843590999999996,48.10605830297519
1228,10.1016/j.memsci.2019.03.008,11.0,0.0,0.0,0.1,23.19,91.8,99.0,1,7.07,40.0,4.0,-1.4442437100839227,-2.8598114815018927,-0.6276547581130907,1.7211071635899584,-0.0726209378043243,-1.9831245705553806,0.0432847102253842,0.6461231105478648,-0.34948346812177766,0.12686243306359468,-0.19875537418411293,53.42165699999997,47.73975281670303
