Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,Total_flux,predicted
30.0,0.0,0.0,0.0,23.19,91.8,8787.8908,1,13.85,50.0,1.0,-1.257979421847971,-1.7496849204219416,9.755166725541395,-1.239309422259817,1.1425359514204478,-1.0572168670673705,-0.04637578194748369,-0.9127344110499697,-1.2396093662892396,-0.7189460056079258,0.18390000000000004,0.1716103326179117
30.0,0.0,0.0,0.0,23.19,91.8,9886.5,1,13.85,50.0,1.0,-1.257979421847971,-1.7496849204219416,9.755166725541395,-1.239309422259817,1.1425359514204478,-1.0572168670673705,-0.04637578194748369,-0.9127344110499697,-1.2396093662892396,-0.7189460056079258,0.1459,0.1716103326179117
30.0,0.0,0.0,0.005,32.95,186.0,0.1111,0,20.2,25.0,3.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.7769230000000001,0.7968512109808165
30.0,0.0,0.0,0.005,32.95,186.0,0.4286,0,20.2,25.0,3.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.5884620000000002,0.694753730542468
30.0,0.0,0.0,0.005,32.95,186.0,1.0,0,20.2,25.0,3.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.426923,0.38484118444087745
30.0,0.0,0.0,0.005,32.95,186.0,2.3333,0,20.2,25.0,3.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.28846200000000005,0.2873599040167563
30.0,0.0,0.0,0.005,32.95,186.0,4.0,0,20.2,25.0,3.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.223077,0.217978090642209
30.0,0.0,0.0,0.005,32.95,186.0,9.0,0,20.2,25.0,3.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.09299999999999999,0.11644238004530405
50.0,53.34666667,0.01,0.001,23.57,76.4,9.0,0,15.8,30.0,6.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.26,0.37129218942629594
50.0,53.34666667,0.025,0.001,23.57,76.4,9.0,0,15.8,30.0,6.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.39,0.49520724592029175
50.0,53.34666667,0.05,0.001,23.57,76.4,9.0,0,15.8,30.0,6.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.868,0.6050151463751674
50.0,53.34666667,0.075,0.001,23.57,76.4,9.0,0,15.8,30.0,6.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.9520000000000001,0.749834257358931
50.0,53.34666667,0.1,0.001,23.57,76.4,9.0,0,15.8,30.0,6.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,1.0,0.7189169482450881
50.0,0.0,0.0,0.001,23.57,76.4,9.0,0,15.8,30.0,6.7,-1.2737008624022175,-3.0671827583650915,-0.12657575050853387,0.3066123961106361,-1.701639731355892,1.7117567236211455,-0.006865379430972898,-0.21430939039133115,0.10596073289317279,-0.1069918311064057,0.13240000000000002,0.13850912057970952
6.0,0.0,0.0,0.01,23.19,91.8,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.0099999999999998,1.4123345577269948
6.0,100.0,0.09,0.01,23.19,91.8,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.69,1.3650479580612371
6.0,0.0,0.0,0.01,26.52,58.5,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.1799999999999997,1.1410464190511715
6.0,100.0,0.01,0.01,26.52,58.5,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,1.0,0.9763196570040225
6.0,100.0,0.09,0.01,26.52,58.5,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.9800000000000001,1.0152752640294813
6.0,100.0,0.07,0.01,26.52,58.5,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.9500000000000001,0.8962595903348779
6.0,100.0,0.03,0.01,26.52,58.5,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.8700000000000001,0.8876538796621791
6.0,100.0,0.05,0.01,26.52,58.5,19.0,1,24.6,60.0,2.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.81,0.8865908465029945
115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,30.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.283,0.2111783597213134
115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.31199999999999994,0.2788941354562018
115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,40.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.29699999999999993,0.2788941354562018
115.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,60.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.293,0.37761909990854914
100.0,2000.0,0.3,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.24299999999999997,0.27709209866496626
100.0,2000.0,0.2,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.234,0.2558614080217012
100.0,2000.0,0.1,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.22800000000000004,0.2009501357935231
100.0,0.0,0.0,0.0,26.52,58.5,19.0,1,72.34,50.0,4.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.221,0.219633667571578
7.0,0.0,0.0,0.0,23.19,91.8,26.027,1,32.131649294911185,34.0,1.3,-1.257979421847971,-1.7496849204219416,9.755166725541395,-1.239309422259817,1.1425359514204478,-1.0572168670673705,-0.04637578194748369,-0.9127344110499697,-1.2396093662892396,-0.7189460056079258,1.043,0.8453874121089824
8.9,50.0,0.005,0.0,26.52,58.5,19.0,1,13.5,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.29999999999999993,0.3353600457733981
8.9,50.0,0.005,0.0,26.52,58.5,19.0,1,13.5,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.29,0.3353600457733981
8.9,50.0,0.005,0.0,26.52,58.5,19.0,1,13.5,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.3400000000000001,0.3353600457733981
8.9,50.0,0.005,0.0,26.52,58.5,19.0,1,13.5,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.37,0.3353600457733981
8.9,20.0,0.005,0.0,26.52,58.5,19.0,1,13.5,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.41000000000000003,0.3695538874815117
8.9,0.0,0.0,0.0,26.52,58.5,19.0,1,13.5,40.0,1.0,-1.1387829339681257,-3.089739955915485,-1.4720769047485018,0.8376482080954786,0.9587537150130785,-1.99662668053077,0.2535505247537129,0.5335120537118556,-0.49482993644999684,-0.14253711686340295,0.3812,0.3933733056934057
50.0,0.0,0.0,0.01,21.37,57.25,9.0,0,28.27,70.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.2690000000000001,0.24289934828596815
50.0,0.0,0.0,0.01,21.37,57.25,3.0,0,28.27,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.234,0.21973605375087393
50.0,0.0,0.0,0.01,21.37,57.25,4.0,0,28.27,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.16799999999999998,0.15914568749235286
50.0,0.0,0.0,0.01,21.37,57.25,5.6667,0,28.27,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11499999999999998,0.13467030179475178
50.0,0.0,0.0,0.01,21.37,57.25,9.0,0,28.27,30.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.08099999999999996,0.109218917792721
50.0,0.0,0.0,0.01,21.37,57.25,9.0,0,28.27,40.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.154,0.10562816719823133
50.0,0.0,0.0,0.01,21.37,57.25,9.0,0,28.27,50.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.18699999999999997,0.1261117245414661
50.0,0.0,0.0,0.01,21.37,57.25,9.0,0,28.27,60.0,13.3,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.222,0.16579051965231134
25.0,500.0,0.08,0.0,26.52,58.5,5.6667,0,32.131649294911185,80.0,1.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.259,0.24135254779452536
25.0,0.0,0.0,0.0,26.52,58.5,9.0,0,32.131649294911185,80.0,1.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.0548,0.08835285689147616
25.0,500.0,0.08,0.0,26.52,58.5,9.0,0,32.131649294911185,80.0,1.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.233,0.19439184081064184
25.0,500.0,0.08,0.0,26.52,58.5,11.5,0,32.131649294911185,80.0,1.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.17000000000000004,0.1833328455488304
25.0,500.0,0.08,0.0,26.52,58.5,15.6667,0,32.131649294911185,80.0,1.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.158,0.1609295305141474
25.0,500.0,0.08,0.0,26.52,58.5,24.0,0,32.131649294911185,80.0,1.0,-3.9254824484764317,9.978526325980637,0.38435908842459365,3.6272346322702194,-0.8469282625258765,-0.15991883637996246,0.18478021857638013,-0.05084034761345613,-0.10921558094429323,-0.06368200240470256,0.126,0.1249830166744705
50.0,280.0,0.1,0.025,23.57,76.4,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,1.5575029999999999,0.44915494748084145
50.0,280.0,0.07,0.025,23.57,76.4,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.9822580000000002,0.3522264218146499
50.0,280.0,0.1,0.025,23.57,76.4,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.572254,0.4973652900913432
50.0,280.0,0.07,0.025,23.57,76.4,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.42848800000000004,0.379612433824682
50.0,280.0,0.05,0.025,23.57,76.4,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.290572,0.2813440050768416
50.0,280.0,0.03,0.025,23.57,76.4,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.2776620000000001,0.26162218023100603
50.0,280.0,0.07,0.025,23.57,76.4,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.275141,0.3068370450020932
50.0,280.0,0.05,0.025,23.57,76.4,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.34585,0.2776992824399635
50.0,280.0,0.03,0.025,23.57,76.4,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.282805,0.26073433937860363
50.0,280.0,0.1,0.025,26.52,58.5,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.5331020000000001,0.320853417412833
50.0,280.0,0.07,0.025,26.52,58.5,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.261272,0.216948516904176
50.0,280.0,0.1,0.025,23.57,76.4,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.40032900000000005,0.43241385219747397
50.0,280.0,0.05,0.025,23.57,76.4,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.36404500000000006,0.27814602589185833
50.0,280.0,0.03,0.025,23.57,76.4,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.306548,0.2622314741470021
50.0,280.0,0.1,0.025,26.52,58.5,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.563973,0.34320173355285594
50.0,280.0,0.07,0.025,26.52,58.5,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.265714,0.22178480749438778
50.0,280.0,0.1,0.025,26.52,58.5,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.11100300000000002,0.19654452738503322
50.0,280.0,0.05,0.025,23.57,76.4,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.19933999999999996,0.23648480298161548
50.0,280.0,0.03,0.025,23.57,76.4,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.13393900000000003,0.21762880603882126
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.06460000000000002,0.09025153471263671
50.0,280.0,0.07,0.025,26.52,58.5,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.10599699999999998,0.14614511208202083
50.0,280.0,0.05,0.025,26.52,58.5,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.10258300000000002,0.10351757506380876
50.0,280.0,0.03,0.025,26.52,58.5,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.1,0.09774013462690909
50.0,0.0,0.0,0.025,26.52,58.5,9.0,0,28.0,30.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.03910000000000001,0.03994237112986245
50.0,280.0,0.1,0.025,26.52,58.5,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.18625000000000003,0.2502113581164809
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.09060000000000001,0.1043618533251008
50.0,280.0,0.07,0.025,26.52,58.5,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.16393199999999997,0.1825226328413221
50.0,280.0,0.05,0.025,26.52,58.5,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.14253299999999997,0.13950507897991776
50.0,280.0,0.03,0.025,26.52,58.5,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.15050000000000002,0.1338795137035089
50.0,0.0,0.0,0.025,26.52,58.5,9.0,0,28.0,40.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.05309999999999999,0.05543665662642274
50.0,280.0,0.1,0.025,23.57,76.4,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.22269,0.4355292847993811
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.08489999999999999,0.10420378919533306
50.0,280.0,0.05,0.025,26.52,58.5,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.183364,0.19632581346009773
50.0,280.0,0.03,0.025,26.52,58.5,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.18256900000000004,0.1902339793101096
50.0,0.0,0.0,0.025,26.52,58.5,9.0,0,28.0,50.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.06749999999999999,0.07154590607442246
50.0,280.0,0.07,0.025,23.57,76.4,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.086109,0.28842842454062784
50.0,0.0,0.0,0.025,23.57,76.4,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.145,0.11153482126319617
50.0,280.0,0.05,0.025,26.52,58.5,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.19687500000000002,0.20860117848674029
50.0,280.0,0.03,0.025,26.52,58.5,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.19644400000000004,0.20296255749564354
50.0,0.0,0.0,0.025,26.52,58.5,9.0,0,28.0,60.0,0.06,-2.358771733388256,3.6596385390495545,-0.8453095667107677,-3.720884774363917,0.8028065795630861,0.2143602330796868,-0.1687997132455574,0.12865354647507904,0.13968890470307002,0.07097935390295299,0.08430000000000001,0.08533527740624595
