Selective_layer_thickness,Filler_size,Filler_concentration,Crosslinker_concentration,Organic_Hildebrand_solubility_parameter,Organic_molecular_volume,Mass_ratio(A/B),Effluent_type,Effective_area,Experimental_temperature,Downstream_pressure,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,Separation_factor,predicted
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.09909694767248312,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.4578213636679105,1.4116390460107135
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.09909694767248312,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.0163917383715793,1.105058819758381
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.09025004568901786,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.4750170755177987,1.4343786674603618
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.09025004568901786,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.0621462303689089,1.1320693513944171
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.5152643446896048,1.4994203505252255
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.1127034773661757,1.198005679888962
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,-0.21546692742963872,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.5185139398778875,1.4422773307052112
-0.2699097021040966,-0.08085118123745974,-0.23076011502009028,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,-0.21546692742963872,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.414973347970818,1.4216786890193835
-0.2699097021040966,-0.08085118123745974,-0.3193718494742092,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,-0.21546692742963872,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.255272505103306,1.358387000353107
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,-0.21546692742963872,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.082741364365135,1.19287938872883
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,0.4101675518473362,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.5118833609788744,1.3894117067520497
-0.2699097021040966,-0.08085118123745974,-0.23076011502009028,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,0.4101675518473362,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.3979400086720375,1.368813065066222
-0.2699097021040966,-0.08085118123745974,-0.3193718494742092,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,0.4101675518473362,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.230448921378274,1.3055213763999456
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,0.4101675518473362,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.0335250388423651,1.152818616282555
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,1.0358020311243112,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.4913616938342726,1.3666848853460498
-0.2699097021040966,-0.08085118123745974,-0.23076011502009028,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,1.0358020311243112,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.380211241711606,1.3460862436602221
-0.2699097021040966,-0.08085118123745974,-0.3193718494742092,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,1.0358020311243112,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.2041199826559248,1.2827945549939457
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,-0.060391681825399786,1.42492105044455,3.7453565364077113e-16,1.0358020311243112,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,0.9973113594439728,1.124796255580852
-0.2699097021040966,-0.08085118123745974,-0.14214838056597134,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,0.14861658654223553,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.682235356902564,1.5461042719742444
-0.2699097021040966,-0.3432404534369543,-0.40798358392832823,-0.3993531994214375,-0.15393353715794514,0.23936726556376814,0.14861658654223553,1.42492105044455,3.7453565364077113e-16,-0.8411014067066136,-0.24834964054790748,-0.22656854207980287,-0.708036015825414,-0.2951145259982854,0.8159724617406541,-0.03727455357839875,-1.167877603100323,0.04052706292302647,0.6996129319794409,-0.43335246022581364,0.16278945358007516,-0.28522243618634563,1.2571256853305026,1.242987786258421
-0.238161116167172,-0.3432404534369543,-0.40798358392832823,-0.4259994436599019,0.7543990239777889,-0.4663704958212568,0.05572411571585024,1.42492105044455,1.2420664446307648,1.4111827186904962,0.1833366699421325,-0.2535052516585737,-0.6444387469611674,-0.09118132690287915,0.928975077145893,0.22268845421699143,-1.3984307487427623,1.0557037925183246,-3.6089879185627054,2.50212273686749,-1.5600529558084395,0.7095969628263347,1.271841606536499,1.2476508214259145
